name,num_gpu,gpu_spec,creation_time
openb-pod-5145,1,,12013489
openb-pod-5146,1,,12013497
openb-pod-5147,1,V100M16|V100M32,12014160
openb-pod-5148,1,,12014219
openb-pod-5149,1,,12014272
openb-pod-5150,1,,12014383
openb-pod-5151,1,P100,12014384
openb-pod-5152,1,P100,12014525
openb-pod-5153,1,,12014573
openb-pod-5154,1,,12015317
openb-pod-5155,1,G2,12015653
openb-pod-5156,1,,12016061
openb-pod-5157,1,G2,12017295
openb-pod-5158,1,V100M16|V100M32,12017432
openb-pod-5159,1,,12017815
openb-pod-5160,1,T4,12017822
openb-pod-5161,1,,12019932
openb-pod-5162,1,,12020112
openb-pod-5163,1,T4,12021178
openb-pod-5164,0,,12021268
openb-pod-5165,0,,12021381
openb-pod-5166,1,,12021668
openb-pod-5167,1,,12021693
openb-pod-5168,1,,12021766
openb-pod-5169,1,,12021878
openb-pod-5170,1,,12022838
openb-pod-5171,1,,12022866
openb-pod-5172,1,,12022913
openb-pod-5173,1,,12023918
openb-pod-5174,1,,12023920
openb-pod-5175,1,G2|P100|T4|V100M16|V100M32,12024110
openb-pod-5176,1,T4,12024299
openb-pod-5177,0,,12024302
openb-pod-5178,0,,12024305
openb-pod-5179,0,,12024331
openb-pod-5180,1,T4,12024333
openb-pod-5181,1,,12024449
openb-pod-5182,1,T4,12024484
openb-pod-5183,1,,12024526
openb-pod-5184,1,,12024851
openb-pod-5185,1,,12024851
openb-pod-5186,1,T4,12025325
openb-pod-5187,1,T4,12025659
openb-pod-5188,1,G2,12026314
openb-pod-5189,0,,12026427
openb-pod-5190,1,,12026564
openb-pod-5191,1,V100M16,12026951
openb-pod-5192,1,,12027059
openb-pod-5193,1,T4,12027059
openb-pod-5194,1,,12027062
openb-pod-5195,1,,12027089
openb-pod-5196,1,,12027526
openb-pod-5197,1,,12027632
openb-pod-5198,8,,12028323
openb-pod-5199,1,,12028917
openb-pod-5200,1,,12029080
openb-pod-5201,1,,12029554
openb-pod-5202,1,V100M16|V100M32,12030548
openb-pod-5203,1,,12030556
openb-pod-5204,1,,12030577
openb-pod-5205,1,,12030577
openb-pod-5206,1,,12032696
openb-pod-5207,1,,12034851
openb-pod-5208,1,,12034883
openb-pod-5209,1,T4,12034993
openb-pod-5210,1,,12035435
openb-pod-5211,1,,12035438
openb-pod-5212,1,T4,12035534
openb-pod-5213,1,,12039705
openb-pod-5214,1,,12039767
openb-pod-5215,1,G2,12039982
openb-pod-5216,1,P100,12040223
openb-pod-5217,1,,12041540
openb-pod-5218,1,,12041674
openb-pod-5219,1,,12042638
openb-pod-5220,1,,12045340
openb-pod-5221,1,,12047532
openb-pod-5222,1,,12048036
openb-pod-5223,1,,12049085
openb-pod-5224,1,G2,12049853
openb-pod-5225,0,,12050458
openb-pod-5226,0,,12051090
openb-pod-5227,1,,12052675
openb-pod-5228,1,,12054278
openb-pod-5229,1,T4,12054529
openb-pod-5230,1,T4,12055743
openb-pod-5231,1,T4,12056588
openb-pod-5232,1,,12057070
openb-pod-5233,1,,12057547
openb-pod-5234,0,,12058047
openb-pod-5235,1,P100|V100M16|V100M32,12058177
openb-pod-5236,1,,12060362
openb-pod-5237,1,T4,12060668
openb-pod-5238,1,,12061773
openb-pod-5239,1,,12062854
openb-pod-5240,1,,12062862
openb-pod-5241,1,T4,12062925
openb-pod-5242,1,,12063190
openb-pod-5243,1,T4,12065149
openb-pod-5244,0,,12065679
openb-pod-5245,0,,12065693
openb-pod-5246,0,,12065702
openb-pod-5247,1,,12065979
openb-pod-5248,1,,12066335
openb-pod-5249,1,T4,12066353
openb-pod-5250,1,,12066440
openb-pod-5251,1,,12068275
openb-pod-5252,1,,12068708
openb-pod-5253,0,,12068861
openb-pod-5254,1,T4,12068874
openb-pod-5255,1,T4,12068930
openb-pod-5256,1,G3,12069876
openb-pod-5257,1,G2,12070208
openb-pod-5258,1,T4,12071312
openb-pod-5259,1,,12071313
openb-pod-5260,1,,12071582
openb-pod-5261,1,T4,12071993
openb-pod-5262,1,,12072416
openb-pod-5263,1,P100,12072607
openb-pod-5264,1,,12072723
openb-pod-5265,1,,12072726
openb-pod-5266,1,,12072779
openb-pod-5267,1,P100|V100M16|V100M32,12072945
openb-pod-5268,1,,12072965
openb-pod-5269,1,,12073500
openb-pod-5270,1,,12073814
openb-pod-5271,1,G3,12074061
openb-pod-5272,1,,12074114
openb-pod-5273,0,,12074121
openb-pod-5274,1,,12074222
openb-pod-5275,0,,12074535
openb-pod-5276,1,,12074676
openb-pod-5277,1,G2,12076457
openb-pod-5278,1,,12076484
openb-pod-5279,1,,12077253
openb-pod-5280,1,,12077755
openb-pod-5281,1,,12077950
openb-pod-5282,1,,12078268
openb-pod-5283,1,,12078485
openb-pod-5284,1,,12078620
openb-pod-5285,1,T4,12078879
openb-pod-5286,1,,12078911
openb-pod-5287,1,,12079252
openb-pod-5288,1,,12079488
openb-pod-5289,1,T4,12079494
openb-pod-5290,1,T4,12079498
openb-pod-5291,1,,12080460
openb-pod-5292,1,,12080531
openb-pod-5293,1,T4,12080532
openb-pod-5294,1,,12080809
openb-pod-5295,1,,12080811
openb-pod-5296,1,,12080862
openb-pod-5297,1,G2,12080876
openb-pod-5298,1,,12081008
openb-pod-5299,1,,12081011
openb-pod-5300,1,G2,12081339
openb-pod-5301,1,,12081866
openb-pod-5302,1,,12081970
openb-pod-5303,1,T4,12081970
openb-pod-5304,1,,12081973
openb-pod-5305,1,,12082203
openb-pod-5306,1,,12083170
openb-pod-5307,1,G2,12083261
openb-pod-5308,1,,12083328
openb-pod-5309,1,,12083648
openb-pod-5310,1,,12083686
openb-pod-5311,1,,12083924
openb-pod-5312,1,,12083977
openb-pod-5313,1,,12084045
openb-pod-5314,1,,12086791
openb-pod-5315,1,,12086920
openb-pod-5316,1,,12086971
openb-pod-5317,1,,12088018
openb-pod-5318,1,P100,12088226
openb-pod-5319,1,,12088954
openb-pod-5320,1,,12089021
openb-pod-5321,1,,12089285
openb-pod-5322,1,V100M16|V100M32,12089425
openb-pod-5323,1,,12090050
openb-pod-5324,1,G2,12090217
openb-pod-5325,1,,12090218
openb-pod-5326,1,T4,12090395
openb-pod-5327,1,T4,12090512
openb-pod-5328,0,,12091107
openb-pod-5329,0,,12091145
openb-pod-5330,0,,12091150
openb-pod-5331,0,,12091151
openb-pod-5332,1,,12091155
openb-pod-5333,1,,12091187
openb-pod-5334,0,,12091189
openb-pod-5335,1,G3,12091295
openb-pod-5336,1,,12091490
openb-pod-5337,1,,12092018
openb-pod-5338,1,T4,12092289
openb-pod-5339,1,,12092662
openb-pod-5340,1,T4,12092728
openb-pod-5341,1,P100|V100M16|V100M32,12093377
openb-pod-5342,1,,12093390
openb-pod-5343,0,,12093390
openb-pod-5344,1,,12094001
openb-pod-5345,0,,12094493
openb-pod-5346,1,,12094517
openb-pod-5347,0,,12094702
openb-pod-5348,0,,12094707
openb-pod-5349,0,,12095048
openb-pod-5350,0,,12095145
openb-pod-5351,1,,12095754
openb-pod-5352,1,T4,12095784
openb-pod-5353,1,,12096091
openb-pod-5354,1,,12096311
openb-pod-5355,0,,12096715
openb-pod-5356,0,,12096740
openb-pod-5357,0,,12096743
openb-pod-5358,0,,12096896
openb-pod-5359,0,,12096962
openb-pod-5360,0,,12096979
openb-pod-5361,0,,12097010
openb-pod-5362,0,,12097294
openb-pod-5363,1,,12097463
openb-pod-5364,1,,12097589
openb-pod-5365,1,T4,12097637
openb-pod-5366,1,,12097671
openb-pod-5367,0,,12098154
openb-pod-5368,0,,12098155
openb-pod-5369,0,,12098155
openb-pod-5370,1,P100|V100M16|V100M32,12098382
openb-pod-5371,1,T4,12098422
openb-pod-5372,0,,12098531
openb-pod-5373,0,,12098574
openb-pod-5374,1,T4,12098802
openb-pod-5375,1,G2,12098845
openb-pod-5376,1,,12098866
openb-pod-5377,0,,12099206
openb-pod-5378,1,,12099746
openb-pod-5379,1,T4,12099781
openb-pod-5380,1,P100,12099894
openb-pod-5381,1,P100|V100M16|V100M32,12100134
openb-pod-5382,1,,12100139
openb-pod-5383,1,,12100371
openb-pod-5384,1,,12100429
openb-pod-5385,1,T4,12100587
openb-pod-5386,1,,12100726
openb-pod-5387,1,T4,12101234
openb-pod-5388,1,,12101362
openb-pod-5389,1,,12101407
openb-pod-5390,1,,12101448
openb-pod-5391,1,,12101515
openb-pod-5392,1,,12101603
openb-pod-5393,1,,12101605
openb-pod-5394,1,,12101620
openb-pod-5395,0,,12101794
openb-pod-5396,1,T4,12102033
openb-pod-5397,1,,12102036
openb-pod-5398,1,,12102457
openb-pod-5399,1,,12102511
openb-pod-5400,1,T4,12102618
openb-pod-5401,1,,12102652
openb-pod-5402,1,P100,12102792
openb-pod-5403,1,T4,12102925
openb-pod-5404,1,A10|T4,12103042
openb-pod-5405,1,T4,12103523
openb-pod-5406,1,P100,12103548
openb-pod-5407,1,,12103583
openb-pod-5408,1,T4,12104134
openb-pod-5409,1,,12104199
openb-pod-5410,1,,12104371
openb-pod-5411,1,G2,12104430
openb-pod-5412,1,,12104670
openb-pod-5413,1,,12104982
openb-pod-5414,1,,12105057
openb-pod-5415,1,,12105057
openb-pod-5416,1,,12105126
openb-pod-5417,1,,12105403
openb-pod-5418,1,P100,12105431
openb-pod-5419,1,T4,12105468
openb-pod-5420,1,,12105582
openb-pod-5421,1,,12105617
openb-pod-5422,1,,12105670
openb-pod-5423,1,,12105834
openb-pod-5424,1,,12105871
openb-pod-5425,1,P100,12106591
openb-pod-5426,1,,12106655
openb-pod-5427,1,P100,12106853
openb-pod-5428,1,,12106885
openb-pod-5429,1,,12106892
openb-pod-5430,1,,12106898
openb-pod-5431,1,G2,12106937
openb-pod-5432,1,T4,12107044
openb-pod-5433,1,,12107092
openb-pod-5434,1,,12107093
openb-pod-5435,1,G2,12107198
openb-pod-5436,1,T4,12107200
openb-pod-5437,1,,12107455
openb-pod-5438,1,,12107538
openb-pod-5439,1,T4,12107825
openb-pod-5440,1,,12107868
openb-pod-5441,1,G2,12108040
openb-pod-5442,1,,12108156
openb-pod-5443,1,,12108335
openb-pod-5444,1,,12108338
openb-pod-5445,1,,12108478
openb-pod-5446,1,,12108768
openb-pod-5447,1,,12109068
openb-pod-5448,1,T4,12109299
openb-pod-5449,1,,12109666
openb-pod-5450,1,V100M16|V100M32,12109772
openb-pod-5451,1,,12109863
openb-pod-5452,1,,12110103
openb-pod-5453,1,,12110138
openb-pod-5454,1,,12110170
openb-pod-5455,1,,12111295
openb-pod-5456,1,,12111340
openb-pod-5457,1,G2,12111377
openb-pod-5458,1,,12111538
openb-pod-5459,1,,12111572
openb-pod-5460,1,,12111627
openb-pod-5461,1,,12111967
openb-pod-5462,0,,12112437
openb-pod-5463,0,,12112672
openb-pod-5464,1,G2,12112974
openb-pod-5465,1,,12113157
openb-pod-5466,1,T4,12114272
openb-pod-5467,2,,12114462
openb-pod-5468,1,,12114644
openb-pod-5469,1,T4,12115366
openb-pod-5470,1,,12115480
openb-pod-5471,1,P100,12116077
openb-pod-5472,1,,12116862
openb-pod-5473,1,,12116907
openb-pod-5474,1,,12117344
openb-pod-5475,1,A10|G2|T4|V100M16|V100M32,12117578
openb-pod-5476,1,,12117578
openb-pod-5477,1,T4,12117838
openb-pod-5478,1,,12118193
openb-pod-5479,0,,12118355
openb-pod-5480,1,T4,12118654
openb-pod-5481,1,G3,12120437
openb-pod-5482,1,T4,12120439
openb-pod-5483,0,,12120894
openb-pod-5484,1,T4,12121599
openb-pod-5485,1,,12121606
openb-pod-5486,1,,12121649
openb-pod-5487,1,,12121843
openb-pod-5488,1,G3,12122381
openb-pod-5489,0,,12123216
openb-pod-5490,0,,12123219
openb-pod-5491,1,A10|G2|T4|V100M16|V100M32,12123575
openb-pod-5492,1,,12125931
openb-pod-5493,1,,12126758
openb-pod-5494,1,,12126876
openb-pod-5495,1,,12126952
openb-pod-5496,1,,12127151
openb-pod-5497,1,P100,12127151
openb-pod-5498,1,,12127861
openb-pod-5499,1,,12127999
openb-pod-5500,1,,12128039
openb-pod-5501,1,,12128415
openb-pod-5502,1,,12131712
openb-pod-5503,1,T4,12132150
openb-pod-5504,1,,12132156
openb-pod-5505,1,G2,12132209
openb-pod-5506,1,T4,12132578
openb-pod-5507,1,,12134734
openb-pod-5508,1,,12134818
openb-pod-5509,1,T4,12135516
openb-pod-5510,1,,12135997
openb-pod-5511,1,V100M16|V100M32|V100M32,12135999
openb-pod-5512,1,,12136247
openb-pod-5513,1,,12136338
openb-pod-5514,1,T4,12136477
openb-pod-5515,1,,12136776
openb-pod-5516,1,T4,12137134
openb-pod-5517,1,,12137516
openb-pod-5518,1,,12140141
openb-pod-5519,1,T4,12140508
openb-pod-5520,1,,12140859
openb-pod-5521,1,,12142332
openb-pod-5522,1,,12142332
openb-pod-5523,1,,12142867
openb-pod-5524,1,,12142867
openb-pod-5525,1,T4,12143044
openb-pod-5526,1,,12143435
openb-pod-5527,1,G2,12144577
openb-pod-5528,0,,12144966
openb-pod-5529,1,,12145830
openb-pod-5530,0,,12146366
openb-pod-5531,1,,12147632
openb-pod-5532,1,,12151281
openb-pod-5533,1,,12151553
openb-pod-5534,1,T4,12151856
openb-pod-5535,1,G2,12151856
openb-pod-5536,0,,12152041
openb-pod-5537,0,,12152043
openb-pod-5538,0,,12152043
openb-pod-5539,0,,12152044
openb-pod-5540,0,,12152045
openb-pod-5541,0,,12152048
openb-pod-5542,1,,12152150
openb-pod-5543,1,G2,12152920
openb-pod-5544,1,G2,12153651
openb-pod-5545,1,,12154048
openb-pod-5546,1,T4,12154130
openb-pod-5547,1,,12154260
openb-pod-5548,1,T4,12154303
openb-pod-5549,1,,12154663
openb-pod-5550,1,,12154671
openb-pod-5551,1,,12154679
openb-pod-5552,0,,12154786
openb-pod-5553,1,,12154790
openb-pod-5554,1,G2,12154791
openb-pod-5555,1,V100M16|V100M32,12154814
openb-pod-5556,1,V100M16|V100M32,12154819
openb-pod-5557,1,G2,12154820
openb-pod-5558,1,T4,12155323
openb-pod-5559,1,,12155461
openb-pod-5560,1,T4,12155901
openb-pod-5561,1,,12155954
openb-pod-5562,1,,12155998
openb-pod-5563,1,,12156035
openb-pod-5564,1,T4,12156158
openb-pod-5565,8,,12157838
openb-pod-5566,1,T4,12157881
openb-pod-5567,1,,12158407
openb-pod-5568,1,,12158431
openb-pod-5569,1,T4,12158437
openb-pod-5570,1,,12158830
openb-pod-5571,1,,12159404
openb-pod-5572,1,,12159670
openb-pod-5573,1,,12159972
openb-pod-5574,1,,12159998
openb-pod-5575,1,,12160419
openb-pod-5576,1,,12160928
openb-pod-5577,0,,12161436
openb-pod-5578,1,,12161588
openb-pod-5579,1,,12161618
openb-pod-5580,0,,12161670
openb-pod-5581,1,,12161913
openb-pod-5582,1,,12161974
openb-pod-5583,1,,12161974
openb-pod-5584,1,,12161985
openb-pod-5585,1,,12162434
openb-pod-5586,1,,12163737
openb-pod-5587,0,,12163796
openb-pod-5588,1,P100,12164258
openb-pod-5589,1,G2,12164319
openb-pod-5590,1,T4,12164507
openb-pod-5591,1,,12164510
openb-pod-5592,1,,12164591
openb-pod-5593,1,,12164601
openb-pod-5594,1,T4,12165205
openb-pod-5595,1,G2,12165308
openb-pod-5596,1,,12165312
openb-pod-5597,1,T4,12166331
openb-pod-5598,1,,12166896
openb-pod-5599,1,,12166993
openb-pod-5600,1,,12167111
openb-pod-5601,1,,12168099
openb-pod-5602,0,,12168103
openb-pod-5603,0,,12168289
openb-pod-5604,1,,12168652
openb-pod-5605,0,,12168863
openb-pod-5606,1,G2,12168886
openb-pod-5607,1,,12168899
openb-pod-5608,1,A10|G2|T4|V100M16|V100M32,12169573
openb-pod-5609,1,T4,12169610
openb-pod-5610,1,T4,12170009
openb-pod-5611,1,,12170265
openb-pod-5612,1,,12170266
openb-pod-5613,1,T4,12170331
openb-pod-5614,1,,12170335
openb-pod-5615,1,,12171662
openb-pod-5616,1,,12171704
openb-pod-5617,1,,12171858
openb-pod-5618,0,,12172506
openb-pod-5619,0,,12172549
openb-pod-5620,0,,12172609
openb-pod-5621,1,T4,12172645
openb-pod-5622,0,,12172646
openb-pod-5623,0,,12172723
openb-pod-5624,1,T4,12173162
openb-pod-5625,1,,12173423
openb-pod-5626,0,,12173678
openb-pod-5627,0,,12173996
openb-pod-5628,1,,12174003
openb-pod-5629,0,,12174085
openb-pod-5630,1,,12174265
openb-pod-5631,0,,12174364
openb-pod-5632,0,,12174371
openb-pod-5633,0,,12174434
openb-pod-5634,1,,12174652
openb-pod-5635,1,G2|P100|T4|V100M16|V100M32,12174951
openb-pod-5636,1,,12174993
openb-pod-5637,1,,12175474
openb-pod-5638,1,T4,12175532
openb-pod-5639,1,,12175673
openb-pod-5640,1,,12175696
openb-pod-5641,1,T4,12175921
openb-pod-5642,1,T4,12176614
openb-pod-5643,1,,12176615
openb-pod-5644,1,P100|V100M16|V100M32,12176741
openb-pod-5645,1,,12177171
openb-pod-5646,1,,12177283
openb-pod-5647,1,,12177374
openb-pod-5648,1,,12177501
openb-pod-5649,1,G3,12177501
openb-pod-5650,1,,12177675
openb-pod-5651,1,,12177905
openb-pod-5652,1,P100,12178214
openb-pod-5653,0,,12178225
openb-pod-5654,1,,12178306
openb-pod-5655,1,T4,12178366
openb-pod-5656,1,,12178371
openb-pod-5657,1,,12178402
openb-pod-5658,1,,12179232
openb-pod-5659,1,,12179481
openb-pod-5660,1,T4,12179620
openb-pod-5661,1,,12180321
openb-pod-5662,1,T4,12180333
openb-pod-5663,1,,12180819
openb-pod-5664,1,,12181366
openb-pod-5665,1,,12181396
openb-pod-5666,1,,12181631
openb-pod-5667,1,G3,12181759
openb-pod-5668,1,V100M16|V100M32,12181865
openb-pod-5669,1,,12182220
openb-pod-5670,1,,12182295
openb-pod-5671,1,T4,12182359
openb-pod-5672,0,,12182754
openb-pod-5673,1,T4,12183844
openb-pod-5674,1,,12183970
openb-pod-5675,1,,12185390
openb-pod-5676,1,,12185774
openb-pod-5677,1,,12185778
openb-pod-5678,1,,12186091
openb-pod-5679,1,,12186136
openb-pod-5680,0,,12186210
openb-pod-5681,1,G2|P100|T4|V100M16|V100M32,12186268
openb-pod-5682,1,,12186465
openb-pod-5683,0,,12186777
openb-pod-5684,1,T4,12187021
openb-pod-5685,1,,12187297
openb-pod-5686,1,,12187559
openb-pod-5687,1,T4,12187603
openb-pod-5688,1,,12187837
openb-pod-5689,1,,12188250
openb-pod-5690,1,,12188787
openb-pod-5691,1,,12189140
openb-pod-5692,0,,12189577
openb-pod-5693,0,,12189736
openb-pod-5694,0,,12189741
openb-pod-5695,1,T4,12189930
openb-pod-5696,1,T4,12190644
openb-pod-5697,1,,12190891
openb-pod-5698,1,,12191046
openb-pod-5699,0,,12191800
openb-pod-5700,0,,12191801
openb-pod-5701,1,,12192372
openb-pod-5702,0,,12193283
openb-pod-5703,1,P100,12194337
openb-pod-5704,1,,12194720
openb-pod-5705,1,,12194774
openb-pod-5706,1,,12194827
openb-pod-5707,1,,12194858
openb-pod-5708,1,,12194866
openb-pod-5709,1,,12194939
openb-pod-5710,1,,12195188
openb-pod-5711,1,P100,12195193
openb-pod-5712,1,,12195640
openb-pod-5713,1,A10|T4,12195676
openb-pod-5714,1,,12196100
openb-pod-5715,1,,12197581
openb-pod-5716,1,,12198223
openb-pod-5717,1,,12199548
openb-pod-5718,1,,12199649
openb-pod-5719,1,G3,12199961
openb-pod-5720,1,,12200037
openb-pod-5721,1,,12200139
openb-pod-5722,1,,12200388
openb-pod-5723,1,,12200467
openb-pod-5724,8,G3,12200494
openb-pod-5725,1,,12200557
openb-pod-5726,1,,12201926
openb-pod-5727,0,,12202585
openb-pod-5728,1,,12202897
openb-pod-5729,1,,12203014
openb-pod-5730,1,,12204311
openb-pod-5731,1,T4,12204373
openb-pod-5732,1,T4,12204444
openb-pod-5733,1,,12204866
openb-pod-5734,1,G2,12205059
openb-pod-5735,1,,12205072
openb-pod-5736,1,,12205190
openb-pod-5737,1,,12205550
openb-pod-5738,1,T4,12205753
openb-pod-5739,1,,12205878
openb-pod-5740,1,,12206019
openb-pod-5741,1,,12206066
openb-pod-5742,1,,12206655
openb-pod-5743,1,,12207361
openb-pod-5744,1,,12207740
openb-pod-5745,1,,12208439
openb-pod-5746,1,,12208849
openb-pod-5747,1,,12209001
openb-pod-5748,1,T4,12209144
openb-pod-5749,1,,12209283
openb-pod-5750,1,,12209303
openb-pod-5751,1,,12209573
openb-pod-5752,1,,12209799
openb-pod-5753,1,,12210353
openb-pod-5754,1,,12210947
openb-pod-5755,1,,12211197
openb-pod-5756,1,,12212039
openb-pod-5757,1,V100M16|V100M32,12212040
openb-pod-5758,1,,12212385
openb-pod-5759,1,,12212789
openb-pod-5760,1,,12213388
openb-pod-5761,1,,12213388
openb-pod-5762,1,,12213392
openb-pod-5763,1,,12213411
openb-pod-5764,1,,12215373
openb-pod-5765,1,,12215991
openb-pod-5766,1,P100,12216059
openb-pod-5767,1,,12216064
openb-pod-5768,1,T4,12217291
openb-pod-5769,1,,12218049
openb-pod-5770,1,,12218347
openb-pod-5771,1,,12218672
openb-pod-5772,1,G2,12219313
openb-pod-5773,1,,12220267
openb-pod-5774,1,G2,12222522
openb-pod-5775,1,T4,12223225
openb-pod-5776,1,T4,12224524
openb-pod-5777,1,V100M16|V100M32,12225106
openb-pod-5778,1,,12225207
openb-pod-5779,0,,12225225
openb-pod-5780,1,,12226207
openb-pod-5781,1,,12227159
openb-pod-5782,0,,12227669
openb-pod-5783,1,,12228040
openb-pod-5784,1,,12228055
openb-pod-5785,1,P100|V100M16|V100M32,12228758
openb-pod-5786,1,,12228760
openb-pod-5787,1,,12228943
openb-pod-5788,1,V100M16|V100M32,12230616
openb-pod-5789,1,,12232349
openb-pod-5790,1,,12234598
openb-pod-5791,1,,12236153
openb-pod-5792,1,G2,12236645
openb-pod-5793,1,,12237368
openb-pod-5794,0,,12238569
openb-pod-5795,0,,12238570
openb-pod-5796,0,,12238576
openb-pod-5797,1,T4,12239435
openb-pod-5798,1,V100M16|V100M32,12239700
openb-pod-5799,0,,12239944
openb-pod-5800,0,,12240521
openb-pod-5801,0,,12240695
openb-pod-5802,0,,12240698
openb-pod-5803,1,,12240843
openb-pod-5804,1,,12240992
openb-pod-5805,1,,12241528
openb-pod-5806,1,,12241678
openb-pod-5807,1,V100M16|V100M32,12241767
openb-pod-5808,1,T4,12243304
openb-pod-5809,1,,12244809
openb-pod-5810,1,,12244917
openb-pod-5811,1,,12244942
openb-pod-5812,1,T4,12246891
openb-pod-5813,1,,12247492
openb-pod-5814,1,,12247493
openb-pod-5815,1,,12248368
openb-pod-5816,1,,12248563
openb-pod-5817,1,,12248919
openb-pod-5818,1,,12248961
openb-pod-5819,1,T4,12249012
openb-pod-5820,1,P100,12249124
openb-pod-5821,1,,12249191
openb-pod-5822,1,T4,12249856
openb-pod-5823,1,,12249953
openb-pod-5824,1,,12249980
openb-pod-5825,1,,12250083
openb-pod-5826,1,,12250298
openb-pod-5827,1,,12250527
openb-pod-5828,1,,12250599
openb-pod-5829,1,G2,12250817
openb-pod-5830,1,G2,12250859
openb-pod-5831,1,,12251254
openb-pod-5832,1,T4,12251264
openb-pod-5833,1,,12251281
openb-pod-5834,0,,12251282
openb-pod-5835,1,,12251282
openb-pod-5836,1,,12251306
openb-pod-5837,1,V100M16|V100M32,12251429
openb-pod-5838,1,,12251814
openb-pod-5839,0,,12251938
openb-pod-5840,1,T4,12251986
openb-pod-5841,1,,12252028
openb-pod-5842,1,,12252273
openb-pod-5843,1,,12253549
openb-pod-5844,1,,12254263
openb-pod-5845,1,G2,12254447
openb-pod-5846,1,V100M16|V100M32,12254747
openb-pod-5847,1,V100M32,12255695
openb-pod-5848,1,,12255695
openb-pod-5849,1,,12255698
openb-pod-5850,1,,12255792
openb-pod-5851,1,,12255947
openb-pod-5852,1,,12256144
openb-pod-5853,1,T4,12256173
openb-pod-5854,1,T4,12256226
openb-pod-5855,1,V100M16|V100M32,12256257
openb-pod-5856,1,,12256266
openb-pod-5857,1,,12256292
openb-pod-5858,1,G2,12256390
openb-pod-5859,1,G2,12256472
openb-pod-5860,1,T4,12258236
openb-pod-5861,1,,12258379
openb-pod-5862,1,,12258510
openb-pod-5863,1,T4,12258561
openb-pod-5864,1,T4,12258719
openb-pod-5865,1,,12258884
openb-pod-5866,1,,12259241
openb-pod-5867,1,,12259610
openb-pod-5868,1,,12260049
openb-pod-5869,1,V100M16|V100M32,12260260
openb-pod-5870,1,,12260581
openb-pod-5871,1,V100M32,12260677
openb-pod-5872,1,,12261017
openb-pod-5873,1,,12261683
openb-pod-5874,1,,12261708
openb-pod-5875,1,,12261800
openb-pod-5876,1,,12261801
openb-pod-5877,1,G2,12261831
openb-pod-5878,1,,12261847
openb-pod-5879,1,,12261886
openb-pod-5880,1,,12261961
openb-pod-5881,1,,12261994
openb-pod-5882,1,T4,12262131
openb-pod-5883,0,,12262769
openb-pod-5884,1,,12264934
openb-pod-5885,1,,12266120
openb-pod-5886,1,G2,12266429
openb-pod-5887,1,,12266697
openb-pod-5888,1,T4,12268240
openb-pod-5889,1,,12268438
openb-pod-5890,1,,12268440
openb-pod-5891,1,,12268498
openb-pod-5892,1,T4,12268768
openb-pod-5893,1,P100,12269046
openb-pod-5894,1,G2,12270987
openb-pod-5895,1,G2,12271596
openb-pod-5896,1,V100M16,12271997
openb-pod-5897,1,,12272194
openb-pod-5898,1,G2,12272561
openb-pod-5899,1,P100,12273129
openb-pod-5900,1,T4,12273130
openb-pod-5901,1,,12273606
openb-pod-5902,1,T4,12273645
openb-pod-5903,1,,12274228
openb-pod-5904,1,G3,12274466
openb-pod-5905,1,,12275259
openb-pod-5906,1,,12275328
openb-pod-5907,1,,12275509
openb-pod-5908,1,,12275513
openb-pod-5909,1,,12275548
openb-pod-5910,1,,12276190
openb-pod-5911,1,,12276503
